f_pois,s_pois,reg_score,priority,office_id,score
808|6428|6438|6439|6248|7816|8337|8334|8336,6428|6438|6439|8337,"type                                                        foot
office_id                                                    778
geometry       POLYGON ((397095.4969374534 6189911.325436699,...
id_left                                                     1488
priority                                                    None
index_right                                                67575
id_right                                                   68227
reg_id                                           Северо-Западный
score                                                    67.4918
Name: 725, dtype: object",96,725,16712.739377927232
393|399|383|4645|4650|7437|7453|7438|7709|7710|7716|7717|7095|7105|7588|7592|7435|7455|7595|7589|7591|7590|7436|7454|7594|7708|7718|7719|7721|7869|10110|10089|10063|11552,393|399|383|7437|7453|7709|7717|7095|7105|7591|7590|7436|7454|7594|7708|7719|7869|11552,"type                                                        foot
office_id                                                    778
geometry       POLYGON ((397095.4969374534 6189911.325436699,...
id_left                                                     1488
priority                                                    None
index_right                                                67575
id_right                                                   68227
reg_id                                           Северо-Западный
score                                                    67.4918
Name: 724, dtype: object",97,724,17333.739377927232
3134|3346|3154|3150|3174|3408|3135|3136|3156|3490|3409|3155|3137|8778|10583|10582|11590,3154|3150|3174|3408|3135|3136|3156|3155,"type                                                        foot
office_id                                                    969
geometry       POLYGON ((397583.5096488828 6189434.477465495,...
id_left                                                     1844
priority                                                    None
index_right                                                70310
id_right                                                   70965
reg_id                                           Северо-Западный
score                                                    261.159
Name: 845, dtype: object",98,845,16752.739377927232
5147|5148|5171|5172|8030|8031|8033|8034,5147|5148|5172|8030|8031|8033,"type                                                        foot
office_id                                                    778
geometry       POLYGON ((397095.4969374534 6189911.325436699,...
id_left                                                     1488
priority                                                    None
index_right                                                67575
id_right                                                   68227
reg_id                                           Северо-Западный
score                                                    67.4918
Name: 723, dtype: object",99,723,16522.739377927232
4505|4453|6210|5689|5595|5592|5610|5603|5596|6211|6212|6215|9413|8380|9938,710|4452|4506|6210|5592|5610|6211|6212|6214|6215|8380|9938,"type                                                        foot
office_id                                                    969
geometry       POLYGON ((397583.5096488828 6189434.477465495,...
id_left                                                     1844
priority                                                    None
index_right                                                70310
id_right                                                   70965
reg_id                                           Северо-Западный
score                                                    261.159
Name: 843, dtype: object",100,843,16967.739377927232
487|7912|7907|7908|7913|7914|7905|7906|7915,487|7907|7908|7913|7914|7905|7906,"type                                                        foot
office_id                                                    778
geometry       POLYGON ((397095.4969374534 6189911.325436699,...
id_left                                                     1488
priority                                                    None
index_right                                                67575
id_right                                                   68227
reg_id                                           Северо-Западный
score                                                    67.4918
Name: 722, dtype: object",101,722,16612.739377927232
5140|5141|5142|5177|6600|11613,5140|5178|6600|7912|11613,"type                                                        foot
office_id                                                    778
geometry       POLYGON ((397095.4969374534 6189911.325436699,...
id_left                                                     1488
priority                                                    None
index_right                                                67575
id_right                                                   68227
reg_id                                           Северо-Западный
score                                                    67.4918
Name: 721, dtype: object",102,721,16462.739377927232
737|5175|5143|6594|6601,737|5144|5143|5141,"type                                                        foot
office_id                                                    778
geometry       POLYGON ((397095.4969374534 6189911.325436699,...
id_left                                                     1488
priority                                                    None
index_right                                                67575
id_right                                                   68227
reg_id                                           Северо-Западный
score                                                    67.4918
Name: 720, dtype: object",103,720,16462.739377927232
287|289|5399|5400|5401|6318|6342|6736|6777|6341|6734|6735|7574|7041|7039|7473|7490|7489|7474|9221,287|289|5399|5400|5401|6777|6341|6734|6735|7041|7473|7490|9221,"type                                                        foot
office_id                                                    778
geometry       POLYGON ((397095.4969374534 6189911.325436699,...
id_left                                                     1488
priority                                                    None
index_right                                                67575
id_right                                                   68227
reg_id                                           Северо-Западный
score                                                    67.4918
Name: 719, dtype: object",104,719,17414.739377927232
826|8091|8096|8090|8095|8089|8094|8088|9918|10775|10774|9933|9934,8091|8096|8090|8095|8089|8094|10775,"type                                                        foot
office_id                                                    778
geometry       POLYGON ((397095.4969374534 6189911.325436699,...
id_left                                                     1488
priority                                                    None
index_right                                                67575
id_right                                                   68227
reg_id                                           Северо-Западный
score                                                    67.4918
Name: 717, dtype: object",105,717,16867.739377927232
511|77|498|497|5174|6435|6432|6595|6599|7778|8038|8060|8106|7775|7777|9569|10394|10732|10727|10073|10072,6595|6599|7775,"type                                                        foot
office_id                                                    778
geometry       POLYGON ((397095.4969374534 6189911.325436699,...
id_left                                                     1488
priority                                                    None
index_right                                                67575
id_right                                                   68227
reg_id                                           Северо-Западный
score                                                    67.4918
Name: 716, dtype: object",106,716,16899.739377927232
465|6256|6266|5769|5764|11653,472|761|935|481|3894|6256|5769|5764|6255|6267|5763|6495|7867|11653|10749,"type                                                        foot
office_id                                                    778
geometry       POLYGON ((397095.4969374534 6189911.325436699,...
id_left                                                     1488
priority                                                    None
index_right                                                67575
id_right                                                   68227
reg_id                                           Северо-Западный
score                                                    67.4918
Name: 715, dtype: object",107,715,17754.739377927232
900|2071|3985|3966|3967|3968|4106|4174|4515|4444|4514|4445|4446|4277|4430|4424|4405|4381|4425|5640|5772|6291|6296|6368|6498|6790|7149|7806|10355|10353|11412,900|3966|3967|4445|4446|4277|4430|4424|4405|4381|5640|6291|6296|6368|6498|7149|7806|10355|10353,"type                                                        foot
office_id                                                    969
geometry       POLYGON ((397583.5096488828 6189434.477465495,...
id_left                                                     1844
priority                                                    None
index_right                                                70310
id_right                                                   70965
reg_id                                           Северо-Западный
score                                                    261.159
Name: 834, dtype: object",108,834,17802.739377927232
6264|7465|7498|7467|7496,7467|7496|7466|7497,"type                                                        foot
office_id                                                    778
geometry       POLYGON ((397095.4969374534 6189911.325436699,...
id_left                                                     1488
priority                                                    None
index_right                                                67575
id_right                                                   68227
reg_id                                           Северо-Западный
score                                                    67.4918
Name: 709, dtype: object",109,709,16422.739377927232
928|917|566|1753|1776|1752|1896|1899|1859|1903|9104|10000|11425|11426|11816|11817,928|917|1752|1896|1899|1859|1903|9104|10000|11426|11816|11817,"type                                                        foot
office_id                                                    969
geometry       POLYGON ((397583.5096488828 6189434.477465495,...
id_left                                                     1844
priority                                                    None
index_right                                                70310
id_right                                                   70965
reg_id                                           Северо-Западный
score                                                    261.159
Name: 826, dtype: object",110,826,17882.739377927232
6249|6275|7966|7967|8335|10007|10008|11399,7966|7967|8334|10007|10008|11399,"type                                                        foot
office_id                                                    969
geometry       POLYGON ((397583.5096488828 6189434.477465495,...
id_left                                                     1844
priority                                                    None
index_right                                                70310
id_right                                                   70965
reg_id                                           Северо-Западный
score                                                    261.159
Name: 823, dtype: object",111,823,16527.739377927232
519|6416|6418|6423|6417|6421,6418|6417,"type                                                        foot
office_id                                                    969
geometry       POLYGON ((397583.5096488828 6189434.477465495,...
id_left                                                     1844
priority                                                    None
index_right                                                70310
id_right                                                   70965
reg_id                                           Северо-Западный
score                                                    261.159
Name: 822, dtype: object",112,822,16370.73937792723
2667|2475|2469|2472|2471|2474|2485|1966|5349|5317|5352|5353|5348|8998|11215|11294|10079,2667|2475|2474|2485|1966|5317|5353|5348|8998|11215|11294|10079,"type                                                        foot
office_id                                                    969
geometry       POLYGON ((397583.5096488828 6189434.477465495,...
id_left                                                     1844
priority                                                    None
index_right                                                70310
id_right                                                   70965
reg_id                                           Северо-Западный
score                                                    261.159
Name: 821, dtype: object",113,821,16852.739377927232
1999|1920|1921|1935|1558|1486|1937|1919|2004|1936|8392,1558|1486|1937|1919|8392,"type                                                        foot
office_id                                                    969
geometry       POLYGON ((397583.5096488828 6189434.477465495,...
id_left                                                     1844
priority                                                    None
index_right                                                70310
id_right                                                   70965
reg_id                                           Северо-Западный
score                                                    261.159
Name: 820, dtype: object",114,820,16557.739377927232
7246|6638|7245|7244|7260|7243|7242|7222|7264|7265|7272|7273|7289|7310|7312|7259,7245|7244|7260|7243|7265|7272|7289|7310|7312,"type                                                        foot
office_id                                                    969
geometry       POLYGON ((397583.5096488828 6189434.477465495,...
id_left                                                     1844
priority                                                    None
index_right                                                70310
id_right                                                   70965
reg_id                                           Северо-Западный
score                                                    261.159
Name: 819, dtype: object",115,819,16757.739377927232
2232|2243|2201|2154|2207|2165|1767|2159|2202|10462,639|960|2207|2202|2203|2206|10462|10457|10460|10458|10461|10459,"type                                                        foot
office_id                                                    969
geometry       POLYGON ((397583.5096488828 6189434.477465495,...
id_left                                                     1844
priority                                                    None
index_right                                                70310
id_right                                                   70965
reg_id                                           Северо-Западный
score                                                    261.159
Name: 818, dtype: object",116,818,17189.739377927232
4527|4530|4416|4441|4616|4434|4402|4417|5068|4442|5066|5087|4531|5491|5500|9384|8291|10556|11193|11192,4416|4441|4402|4531,"type                                                        foot
office_id                                                    329
geometry       POLYGON ((425524.4243862388 6181161.370290871,...
id_left                                                      656
priority                                                    None
index_right                                                17451
id_right                                                   17458
reg_id                                                 Восточный
score                                                    15850.9
Name: 319, dtype: object",117,319,16350.897082714189
760|937|7984|7753|7818|7792|7791|7785|7784|7783|7793|7802|7752|7877|7909|7911|7969|8039|8043|8058|10531|10527|11013,760|937|7753|7818|7792|7791|7785|7784|7783|7793|7802|7877|7909|7911|8039|8043|8058|8042|7817|10531|10527|11013,"type                                                        foot
office_id                                                    778
geometry       POLYGON ((397095.4969374534 6189911.325436699,...
id_left                                                     1488
priority                                                    None
index_right                                                67575
id_right                                                   68227
reg_id                                           Северо-Западный
score                                                    67.4918
Name: 705, dtype: object",118,705,18222.739377927232
209|201|694|7002|6999|6847|6832|7572|7018|7003|6997|6998|9540|9838|9537|10897|10896,209|201|694|7002|6999|6832|6998|9540|10896,"type                                                        foot
office_id                                                    969
geometry       POLYGON ((397583.5096488828 6189434.477465495,...
id_left                                                     1844
priority                                                    None
index_right                                                70310
id_right                                                   70965
reg_id                                           Северо-Западный
score                                                    261.159
Name: 815, dtype: object",119,815,17038.739377927232
6357|715|262|759|721|6276|6351|6355|6356|6247|8003,759|6351|6355,"type                                                        foot
office_id                                                    778
geometry       POLYGON ((397095.4969374534 6189911.325436699,...
id_left                                                     1488
priority                                                    None
index_right                                                67575
id_right                                                   68227
reg_id                                           Северо-Западный
score                                                    67.4918
Name: 704, dtype: object",120,704,17002.739377927232
176|171|170|5285|5284|4454|5292|5283|5464|5465|6803|6805|7136|8387|8388|8386|9778|9779|11034|10087,5285|5284|4454|5283|5464|5465|6803|6805|7136|9778|9779|11034,"type                                                        foot
office_id                                                    969
geometry       POLYGON ((397583.5096488828 6189434.477465495,...
id_left                                                     1844
priority                                                    None
index_right                                                70310
id_right                                                   70965
reg_id                                           Северо-Западный
score                                                    261.159
Name: 813, dtype: object",121,813,16888.739377927232
4644|4643|4652|7106|7094,4643|4652|7106|7094|10110|10089,"type                                                        foot
office_id                                                    778
geometry       POLYGON ((397095.4969374534 6189911.325436699,...
id_left                                                     1488
priority                                                    None
index_right                                                67575
id_right                                                   68227
reg_id                                           Северо-Западный
score                                                    67.4918
Name: 703, dtype: object",122,703,16472.739377927232
933|396|1633|618|616|1650|2429|1483|1826|1648|2040|1634|2460|1464|1649|8356|10621|10043,933|1633|618|616|623|1648|2040|2460|1649|8356|10621|10043,"type                                                        foot
office_id                                                    969
geometry       POLYGON ((397583.5096488828 6189434.477465495,...
id_left                                                     1844
priority                                                    None
index_right                                                70310
id_right                                                   70965
reg_id                                           Северо-Западный
score                                                    261.159
Name: 811, dtype: object",123,811,17932.739377927232
1238|1221|1241|1219|1240|1113|1135|1239|1220|2176|2182|2209|2117|2210|2175|2183|9039|9040,1238|1221|1240|1113|1135|1239|1220,"type                                                        foot
office_id                                                    969
geometry       POLYGON ((397583.5096488828 6189434.477465495,...
id_left                                                     1844
priority                                                    None
index_right                                                70310
id_right                                                   70965
reg_id                                           Северо-Западный
score                                                    261.159
Name: 810, dtype: object",124,810,16747.739377927232
508|837|943|31|4501|4869|4830|4875|4738|4776|4502|4743|4694|4693|4717|4900|4903|4904|4954|4956|5254|4874|4873|4901|4902|4876|4737|4955|8667|8672|8673|9080|8767|9552|10363|10643,837|943|31|4830|4875|4738|4776|4502|4743|4694|4900|4903|4954|4956|5254|4874|4901|4902|4876|4737|4955|8667|8672|8673|10363|10643,"type                                                        foot
office_id                                                    969
geometry       POLYGON ((397583.5096488828 6189434.477465495,...
id_left                                                     1844
priority                                                    None
index_right                                                70310
id_right                                                   70965
reg_id                                           Северо-Западный
score                                                    261.159
Name: 809, dtype: object",125,809,18765.739377927232
360|2517|2516|5521|5758|5760|5759|5761|5757|8343|10049,360|2516|5758|5759|5757|8343|8997|10049,"type                                                        foot
office_id                                                    969
geometry       POLYGON ((397583.5096488828 6189434.477465495,...
id_left                                                     1844
priority                                                    None
index_right                                                70310
id_right                                                   70965
reg_id                                           Северо-Западный
score                                                    261.159
Name: 808, dtype: object",126,808,16605.739377927232
134|131|7393|7396|7397|7951|7952|8294|9956|9955,134|131|7393|7396|7397|7951|7952|9955,"type                                                        foot
office_id                                                    969
geometry       POLYGON ((397583.5096488828 6189434.477465495,...
id_left                                                     1844
priority                                                    None
index_right                                                70310
id_right                                                   70965
reg_id                                           Северо-Западный
score                                                    261.159
Name: 807, dtype: object",127,807,16558.739377927232
510|6272|6251|6252|6271|6452|6451|6453|9361,6252|6271|6452|9361,"type                                                        foot
office_id                                                    778
geometry       POLYGON ((397095.4969374534 6189911.325436699,...
id_left                                                     1488
priority                                                    None
index_right                                                67575
id_right                                                   68227
reg_id                                           Северо-Западный
score                                                    67.4918
Name: 702, dtype: object",128,702,16512.739377927232
515|777|853|5260|5261|5270|5271|5275|6426|6352|6604|8099|11400|11546,777|853|5260|5261|5270|5271|5275,"type                                                        foot
office_id                                                    778
geometry       POLYGON ((397095.4969374534 6189911.325436699,...
id_left                                                     1488
priority                                                    None
index_right                                                67575
id_right                                                   68227
reg_id                                           Северо-Западный
score                                                    67.4918
Name: 701, dtype: object",129,701,17677.739377927232
592|1469|1422|1404|1420|1470|1697|1421|8297|9136|10592|10590|10591,592,"type                                                        foot
office_id                                                    969
geometry       POLYGON ((397583.5096488828 6189434.477465495,...
id_left                                                     1844
priority                                                    None
index_right                                                70310
id_right                                                   70965
reg_id                                           Северо-Западный
score                                                    261.159
Name: 804, dtype: object",130,804,16542.739377927232
746|1647|1635,746|396|1647|2429|1634,"type                                                        foot
office_id                                                    969
geometry       POLYGON ((397583.5096488828 6189434.477465495,...
id_left                                                     1844
priority                                                    None
index_right                                                70310
id_right                                                   70965
reg_id                                           Северо-Западный
score                                                    261.159
Name: 803, dtype: object",131,803,16787.739377927232
395|607|604|602|1834|1833|1832|1926|1652|1930|2251|9970|10475,607|1834|2251|9970|10475,"type                                                        foot
office_id                                                    969
geometry       POLYGON ((397583.5096488828 6189434.477465495,...
id_left                                                     1844
priority                                                    None
index_right                                                70310
id_right                                                   70965
reg_id                                           Северо-Западный
score                                                    261.159
Name: 802, dtype: object",132,802,17080.739377927232
6424|6492|6480|6493|6479|6494|9550,6424|6492|6480|6493|6479|6416|9550,"type                                                        foot
office_id                                                    778
geometry       POLYGON ((397095.4969374534 6189911.325436699,...
id_left                                                     1488
priority                                                    None
index_right                                                67575
id_right                                                   68227
reg_id                                           Северо-Западный
score                                                    67.4918
Name: 700, dtype: object",133,700,16532.739377927232
488|3754|3564|3574|3565|3573|4071|6644|7987,3754|3564|3565|3573|4071|4077|7987,"type                                                        foot
office_id                                                    969
geometry       POLYGON ((397583.5096488828 6189434.477465495,...
id_left                                                     1844
priority                                                    None
index_right                                                70310
id_right                                                   70965
reg_id                                           Северо-Западный
score                                                    261.159
Name: 800, dtype: object",134,800,16555.739377927232
2439|2454|2453|2438|2351|7781|7779|7995|7986,2439|2454|2453|2438|7781|7779|7995|7986,"type                                                        foot
office_id                                                    969
geometry       POLYGON ((397583.5096488828 6189434.477465495,...
id_left                                                     1844
priority                                                    None
index_right                                                70310
id_right                                                   70965
reg_id                                           Северо-Западный
score                                                    261.159
Name: 799, dtype: object",135,799,16592.739377927232
1983|1696|1695|2127|1690|1984|2543|2544|2553|9958,1983|1695|2127|1690|2544|2149|2541,"type                                                        foot
office_id                                                    969
geometry       POLYGON ((397583.5096488828 6189434.477465495,...
id_left                                                     1844
priority                                                    None
index_right                                                70310
id_right                                                   70965
reg_id                                           Северо-Западный
score                                                    261.159
Name: 798, dtype: object",136,798,16597.739377927232
581|1943|1940|1543|2422|1542|1539|9097,581|1543|1538,"type                                                        foot
office_id                                                    969
geometry       POLYGON ((397583.5096488828 6189434.477465495,...
id_left                                                     1844
priority                                                    None
index_right                                                70310
id_right                                                   70965
reg_id                                           Северо-Западный
score                                                    261.159
Name: 797, dtype: object",137,797,16587.739377927232
1924|1932|2038|1827|2252|2253|1465|1482|1466|1481,612|1924|1932|2038|1827|2252|2253|1465|1482|1466|1481,"type                                                        foot
office_id                                                    969
geometry       POLYGON ((397583.5096488828 6189434.477465495,...
id_left                                                     1844
priority                                                    None
index_right                                                70310
id_right                                                   70965
reg_id                                           Северо-Западный
score                                                    261.159
Name: 796, dtype: object",138,796,16712.739377927232
496,3293|5245|7337|7336|7428|9364|11525,"type                                                        foot
office_id                                                    778
geometry       POLYGON ((397095.4969374534 6189911.325436699,...
id_left                                                     1488
priority                                                    None
index_right                                                67575
id_right                                                   68227
reg_id                                           Северо-Западный
score                                                    67.4918
Name: 699, dtype: object",139,699,16502.739377927232
5770|5762|5714|5713|7707|7692|7701|9196|9699|9700|9733,5770|5762|5714|5713|7707|9196|9699|9700|9733|11422|11423,"type                                                        foot
office_id                                                    778
geometry       POLYGON ((397095.4969374534 6189911.325436699,...
id_left                                                     1488
priority                                                    None
index_right                                                67575
id_right                                                   68227
reg_id                                           Северо-Западный
score                                                    67.4918
Name: 698, dtype: object",140,698,16717.739377927232
354|353|180|381|1411|2515|2518|2514|2519|6329|6330|11901,381|5760,"type                                                        foot
office_id                                                    969
geometry       POLYGON ((397583.5096488828 6189434.477465495,...
id_left                                                     1844
priority                                                    None
index_right                                                70310
id_right                                                   70965
reg_id                                           Северо-Западный
score                                                    261.159
Name: 793, dtype: object",141,793,16508.739377927232
6274|6250,7776|9929,"type                                                        foot
office_id                                                    778
geometry       POLYGON ((397095.4969374534 6189911.325436699,...
id_left                                                     1488
priority                                                    None
index_right                                                67575
id_right                                                   68227
reg_id                                           Северо-Западный
score                                                    67.4918
Name: 697, dtype: object",142,697,16312.73937792723
653|964|790|1255|650|8463|8462|8460|8459|8470|8457|8458|8472|8473|8471|8474|8445,653|964|790|8462|8460|8459|8470|8457|8458|8472|8473|8471|8474,"type                                                        foot
office_id                                                   1500
geometry       POLYGON ((417093.9296387915 6170635.000412651,...
id_left                                                     2890
priority                                                    None
index_right                                                86810
id_right                                                   87638
reg_id                                                     Южный
score                                                  0.0935119
Name: 1312, dtype: object",143,1312,16764.449549662764
477|3896|3890|6268,477|3896|3890|3891,"type                                                        foot
office_id                                                    778
geometry       POLYGON ((397095.4969374534 6189911.325436699,...
id_left                                                     1488
priority                                                    None
index_right                                                67575
id_right                                                   68227
reg_id                                           Северо-Западный
score                                                    67.4918
Name: 696, dtype: object",144,696,16442.739377927232
4068|330|337|3271|3261|4067|3270|3262|3514|4657|4656|4637|4638|7505|10361|11473,330|357|3270|3262|3514|3500|3269|3263|3515|4637|4638,"type                                                        foot
office_id                                                    778
geometry       POLYGON ((397095.4969374534 6189911.325436699,...
id_left                                                     1488
priority                                                    None
index_right                                                67575
id_right                                                   68227
reg_id                                           Северо-Западный
score                                                    67.4918
Name: 695, dtype: object",145,695,17075.739377927232
6489|6483|6484|7706,888,"type                                                        foot
office_id                                                    778
geometry       POLYGON ((397095.4969374534 6189911.325436699,...
id_left                                                     1488
priority                                                    None
index_right                                                67575
id_right                                                   68227
reg_id                                           Северо-Западный
score                                                    67.4918
Name: 694, dtype: object",146,694,16652.739377927232
,2131|1943|2422|1940|1542|1539,"type                                                        foot
office_id                                                    969
geometry       POLYGON ((397583.5096488828 6189434.477465495,...
id_left                                                     1844
priority                                                    None
index_right                                                70310
id_right                                                   70965
reg_id                                           Северо-Западный
score                                                    261.159
Name: 788, dtype: object",147,788,16392.739377927232
30|4399|4573|4351|4320|4431|4432|4433|5028|4419|5034|8263|8264|10771,4351|4320|4431|4432|8264,"type                                                        foot
office_id                                                    329
geometry       POLYGON ((425524.4243862388 6181161.370290871,...
id_left                                                      656
priority                                                    None
index_right                                                17451
id_right                                                   17458
reg_id                                                 Восточный
score                                                    15850.9
Name: 318, dtype: object",148,318,16275.897082714189
824|4167|4168|4271|4289|4286|4287|4273|4288|4272|7124,824|4167|4168|4271|4289|4287|4273|4288|4272,"type                                                        foot
office_id                                                    329
geometry       POLYGON ((425524.4243862388 6181161.370290871,...
id_left                                                      656
priority                                                    None
index_right                                                17451
id_right                                                   17458
reg_id                                                 Восточный
score                                                    15850.9
Name: 317, dtype: object",149,317,16790.897082714189
334|3266|3777|3761|3762|3763|7735|7738|7729|7730|9703|8303|9709|11475,3777|3761|3762|3776|7738|7729|7730|8303|9709|11475|10555,"type                                                        foot
office_id                                                    778
geometry       POLYGON ((397095.4969374534 6189911.325436699,...
id_left                                                     1488
priority                                                    None
index_right                                                67575
id_right                                                   68227
reg_id                                           Северо-Западный
score                                                    67.4918
Name: 691, dtype: object",150,691,16827.739377927232
2975|3303|3064|2974|3653|3652|5389|5390|7462|11427,2975|3303|5390|7462|11427,"type                                                        foot
office_id                                                    778
geometry       POLYGON ((397095.4969374534 6189911.325436699,...
id_left                                                     1488
priority                                                    None
index_right                                                67575
id_right                                                   68227
reg_id                                           Северо-Западный
score                                                    67.4918
Name: 690, dtype: object",151,690,16537.739377927232
8498|8499|8495|8497|8494|8496,8498|8499|8461|8463,"type                                                        foot
office_id                                                    969
geometry       POLYGON ((397583.5096488828 6189434.477465495,...
id_left                                                     1844
priority                                                    None
index_right                                                70310
id_right                                                   70965
reg_id                                           Северо-Западный
score                                                    261.159
Name: 783, dtype: object",152,783,16437.739377927232
561|6281|6279|6243|6280|6242,6243|6280|6242,"type                                                        foot
office_id                                                    778
geometry       POLYGON ((397095.4969374534 6189911.325436699,...
id_left                                                     1488
priority                                                    None
index_right                                                67575
id_right                                                   68227
reg_id                                           Северо-Западный
score                                                    67.4918
Name: 689, dtype: object",153,689,16411.739377927232
,433|465|3770|3769|4660|4455|5247|5711,"type                                                        foot
office_id                                                    778
geometry       POLYGON ((397095.4969374534 6189911.325436699,...
id_left                                                     1488
priority                                                    None
index_right                                                67575
id_right                                                   68227
reg_id                                           Северо-Западный
score                                                    67.4918
Name: 688, dtype: object",154,688,16692.739377927232
608|600|986|5715|6504|6513|6459|6460|6443|6348|6361|6442|6461|6347|6362|6503|6514|8110,600|6443|6348|6361|6442|6461|6347|6362|6503|6514,"type                                                        foot
office_id                                                    778
geometry       POLYGON ((397095.4969374534 6189911.325436699,...
id_left                                                     1488
priority                                                    None
index_right                                                67575
id_right                                                   68227
reg_id                                           Северо-Западный
score                                                    67.4918
Name: 687, dtype: object",155,687,17005.739377927232
